SS_TimeStamp,A_3FBFP04-SD_MCB,A_AFCFLW_MCB,A_314M02CR_DAB,A_TE31905_FSSS,A_PT31906_DAB,A_TE31412_RIO,A_TE31413_RIO,A_TE31414_RIO,A_TE31415_RIO,A_TE31416_RIO,A_TE31409_RIO,A_TE31410_RIO,A_TE31411_RIO,A_TE30502_DAB,A_PT30704_DAB,A_TE31906_FSSS,A_TE31907_FSSS,A_PT32402_MCB,A_324PCV02_MCB
2017/7/16 21:53,240.0709534,26.70901108,30.7312336,44.68732071,0.450640827,83.59999847,85.90000153,86.20000458,51.40000153,51.5,44,44.10000229,83.70000458,32.08959198,5.491608143,48.83062744,48.20469666,11.90446281,65.01216888
2017/7/16 23:04,246.3533783,27.47959137,31.75541687,44.47905731,0.448504716,82.90000153,85.30000305,85.90000153,50.79999924,50.90000153,43.29999924,43.40000153,83.20000458,31.03720093,5.505034924,48.62196732,47.99611282,12.16975307,68.47261047
2017/7/17 0:13,233.9601746,27.01419067,30.65685081,44.33590317,0.448352158,80.70000458,83.09999847,83.90000153,50.10000229,50,42.79999924,42.79999924,81.09999847,31.00688934,5.271894932,48.38724899,47.7745018,11.63984871,64.17363739
2017/7/17 1:13,236.2259674,26.61173439,31.88129425,44.28383255,0.448123276,80.5,83,83.70000458,50.10000229,50,42.5,42.60000229,80.80000305,29.91269684,5.284101486,48.41331482,47.72235489,11.87156296,63.39020538
2017/7/17 2:23,220.2624359,24.57274818,31.05736923,44.06260681,0.448046982,79.70000458,82.09999847,82.90000153,49.70000076,49.79999924,41.90000153,42,80.09999847,29.58491325,4.839792728,48.26989365,47.60504532,11.02472878,57.27265167
2017/7/17 3:33,202.6167297,23.22232437,30.17050743,43.88043594,0.450030506,78.09999847,80.40000153,81.30000305,49,49,41.20000076,41.29999924,78.30000305,28.18769646,4.748245239,47.98307037,47.30527878,10.39827156,50.87779999
2017/7/17 4:43,197.0209045,22.73212814,30.49664307,43.52914429,0.450564533,77.09999847,79.5,80.40000153,48.29999924,48.40000153,41,41.10000229,77.40000153,28.69735527,4.505340099,47.61808777,47.00554276,10.18922043,50.33536148
2017/7/17 5:53,195.3043976,22.34874535,31.11458588,43.26895523,0.449954212,76.70000458,79,79.90000153,47.90000153,48.10000229,41,41,76.80000305,29.04227257,4.581019402,47.39649963,46.70587158,9.810365677,47.5644455
2017/7/17 6:55,197.8105011,22.24956131,30.83994484,43.16488647,0.450259387,77,79.30000305,80.20000458,48.20000076,48.20000076,41.10000229,41.10000229,77.30000305,29.31629562,4.540738583,47.33134079,46.64070511,9.961932182,47.03695679
2017/7/17 8:03,222.837204,25.59128761,32.96269608,43.20391846,0.451861471,78.09999847,80.40000153,81.40000153,48.70000076,48.70000076,41.60000229,41.60000229,78.40000153,30.00942612,4.902044773,47.34437943,46.65373993,11.45925331,59.5035553
2017/7/17 9:13,249.3401031,28.60685158,35.70338821,43.52914429,0.450411975,81,83.40000153,84.30000305,49.60000229,49.5,42.90000153,42.90000153,81.20000458,32.32019043,5.483063698,47.63110733,47.01858139,12.67332649,72.08592987
2017/7/17 10:13,255.4508667,28.91584587,33.37465668,43.97151947,0.449420214,83.5,85.90000153,86.90000153,50.60000229,50.70000076,44.10000229,44.10000229,83.90000153,34.22674561,5.644186974,47.97002792,47.33134079,13.00327206,73.29483795
2017/7/17 11:23,235.9169922,26.73571396,35.07400131,44.46604919,0.446750075,84.40000153,86.70000458,87.90000153,52,52.10000229,45.29999924,45.20000076,84.80000305,34.69208527,5.141287804,48.50460434,47.83966827,11.8272543,66.28752136
2017/7/17 12:23,247.1429596,28.35507774,33.62641144,44.81749725,0.446216047,84.30000305,86.70000458,87.90000153,53.10000229,53.10000229,46.20000076,46.20000076,84.70000458,35.66125107,5.430576801,48.8567009,48.13952255,12.45741653,71.30728149
2017/7/17 13:33,254.3179779,28.35507774,35.03966904,45.18201447,0.444919139,86.59999847,89,89.90000153,53.90000153,53.90000153,47,47.20000076,86.90000153,36.26925659,5.594141006,49.18278122,48.51762772,12.48064613,71.45015717
2017/7/17 14:43,264.822998,29.83901787,37.36267853,45.31221008,0.446216047,89.09999847,91.5,92.5,55.10000229,55.10000229,48.20000076,48.29999924,89.40000153,36.19495392,5.935916901,49.5349884,48.88279343,12.98742867,75.58789825
2017/7/17 15:53,276.2206421,31.40688133,34.56476974,45.32524109,0.445910901,90.20000458,92.70000458,93.70000458,55.60000229,55.70000076,48,48.20000076,90.70000458,35.66909409,6.297223091,49.58716202,48.96102905,13.86104965,82.48868561
2017/7/17 16:53,268.5993347,29.5586319,37.29973984,45.29919815,0.44339335,91.09999847,93.5,94.40000153,55.79999924,55.90000153,48,48,91.59999847,35.13798523,6.274031162,49.5349884,48.90886307,12.77874565,75.81919861
2017/7/17 18:03,250.4043274,28.78805161,35.31431198,45.03879166,0.444842845,89,91.20000458,92.20000458,55.5,55.40000153,47.29999924,47.5,89.30000305,35.09207916,5.898077488,49.27408981,48.66107941,12.66646862,72.9331665
2017/7/17 19:13,238.3201141,27.04852295,33.69507217,44.79145813,0.447207808,86.59999847,89,90.09999847,54.5,54.40000153,46.5,46.60000229,87,34.52636337,5.730851173,49.07842636,48.40029144,12.12524319,67.77142334
2017/7/17 20:23,260.9780273,29.86953545,36.51014709,44.7784462,0.444308817,86.40000153,88.70000458,90,53.5,53.5,45.90000153,46,86.70000458,33.6418457,6.308208942,49.05233383,48.36117935,13.02647877,75.97937775
2017/7/17 21:33,266.8484802,30.27008438,34.20430374,44.70032883,0.444537699,87.09999847,89.5,90.40000153,52.70000076,52.70000076,45.20000076,45.29999924,87.30000305,33.14393234,6.370460987,48.96102905,48.30900574,13.4139843,77.43744659
2017/7/17 22:43,264.5483704,29.77225876,35.91508865,44.60922623,0.444995433,85.90000153,88.5,89.40000153,52,52,44.60000229,44.60000229,86.40000153,32.50233078,6.237412453,48.8958168,48.20469666,13.06765556,75.18043518
2017/7/17 23:52,245.2548065,27.33844566,31.70392036,44.38795853,0.445834607,84.09999847,86.59999847,87.70000458,51,51,43.5,43.60000229,84.59999847,31.17862511,5.765028954,48.72628403,48.0352211,12.0612936,67.16822052
2017/7/18 0:54,259.4331665,29.1008625,33.59208298,44.30986786,0.444079965,83.30000305,85.59999847,86.70000458,50.60000229,50.60000229,42.90000153,42.79999924,83.70000458,30.16106987,6.12877655,48.50460434,47.93092346,13.00719547,74.3352356
2017/7/18 2:03,246.628006,27.50629425,35.06827927,44.21877289,0.446597487,82.59999847,84.80000305,86.09999847,49.79999924,49.79999924,42.29999924,42.29999924,82.90000153,30.0788517,5.777235508,48.38724899,47.70931244,12.02383518,67.10555267
2017/7/18 3:13,226.5105286,25.54932404,31.03448296,43.88043594,0.448657304,80.40000153,82.70000458,83.90000153,48.70000076,48.70000076,41.10000229,41.10000229,80.70000458,29.34251022,5.361001015,48.02217865,47.42255783,11.25350189,61.01084137
2017/7/18 4:23,215.5935364,24.1588459,31.01731682,43.5681572,0.447665542,78.90000153,81.09999847,82.30000305,48.5,48.40000153,41.10000229,41.10000229,79.09999847,29.60324669,5.131522655,47.80056381,47.0837326,10.72391987,55.15981293
2017/7/18 5:33,209.7230682,23.92233086,30.82850075,43.47710419,0.446444929,77.70000458,80.09999847,81.09999847,48.10000229,48.10000229,41,41,78,29.30976295,4.975282192,47.56594467,46.90129471,10.61671448,54.80818558
2017/7/18 6:33,212.7784576,24.33623314,32.0929985,43.32099152,0.44896248,77.59999847,79.80000305,81,47.70000076,47.5,40.5,40.60000229,77.80000305,29.38415718,5.085138798,47.48773956,46.79707336,10.81173611,55.08370972
2017/7/18 7:43,230.7674713,26.66895485,34.35878754,43.39903641,0.449877948,78.20000458,80.5,81.40000153,47.79999924,47.90000153,41.10000229,41.10000229,78.30000305,30.52688217,5.230393887,47.48773956,46.83614731,11.73460484,64.19520569
2017/7/18 8:43,244.7398529,27.10002327,35.73199463,43.78935242,0.448428452,80.59999847,82.90000153,83.90000153,49,49,42.40000153,42.5,80.80000305,32.17922592,5.33536768,47.87877274,47.24010086,11.9262867,66.86207581
2017/7/18 9:53,253.3910522,28.01174927,33.01419067,44.38795853,0.446750075,83.90000153,86.20000458,87.20000458,49.79999924,49.79999924,44,44,84.09999847,34.06879425,5.415929317,48.50460434,47.82664871,12.25699425,68.95742798
2017/7/18 10:53,270.5218201,30.13275337,35.32575607,44.81749725,0.446139753,86,88.40000153,89.40000153,50.60000229,50.60000229,44.90000153,45,86.30000305,35.2860527,5.796765327,48.90886307,48.20469666,12.86309242,75.5655365
2017/7/18 12:04,258.059967,29.62157631,34.65059662,45.02578354,0.445529461,85.5,87.90000153,88.80000305,51.60000229,51.60000229,45.5,45.60000229,85.90000153,36.12934494,5.656393051,49.09147263,48.41331482,12.88905048,75.37879181
2017/7/18 13:13,283.4642944,35.42763519,35.09116745,45.41638565,0.445300579,88.5,90.90000153,91.70000458,52.5,52.40000153,46.10000229,46.29999924,88.70000458,36.1530571,6.508391857,49.54803467,48.8958168,15.39207649,98.27519226
2017/7/18 14:13,284.288208,35.04997253,36.02380371,45.82007217,0.444003671,91.40000153,93.90000153,94.70000458,53.5,53.5,47,47,91.90000153,36.03113556,6.548672676,49.9525032,49.31321335,15.09357071,100
2017/7/18 15:23,279.8596191,35.42572784,37.75747681,46.1717453,0.444842845,92.09999847,94.40000153,95.20000458,54,54,46.70000076,46.70000076,92.30000305,34.55910873,6.645102024,50.22652435,49.5349884,15.16504097,100
2017/7/18 16:23,279.5163269,34.95269775,38.31820297,45.40335464,0.446444929,90.40000153,92.90000153,93.80000305,53.40000153,53.29999924,45,45.10000229,90.90000153,30.90177536,6.626792908,49.82200623,49.13059235,15.23813629,99.62937927
2017/7/18 17:33,230.4241638,26.972229,33.29455185,45.16900253,0.446902663,87.20000458,89.59999847,90.40000153,53.20000076,53.20000076,44.90000153,45,87.5,31.26592636,5.661275387,49.49584198,48.79149246,11.95031929,68.24789429
2017/7/18 18:33,232.0033569,27.86678886,34.85085297,45.15597153,0.446139753,84.80000305,87.20000458,88.09999847,52.90000153,52.90000153,44.60000229,44.70000076,85.20000458,31.34780121,5.590478897,49.36540222,48.72628403,12.25722218,70.78449249
2017/7/18 19:33,238.9723816,29.75127792,37.54005051,45.11691666,0.444232523,84.59999847,87,87.70000458,52,52,44.10000229,44.10000229,84.90000153,32.22454071,5.837046146,49.37842941,48.71324158,13.09311676,78.72545624
2017/7/18 20:43,270.4188232,32.79926682,37.27685547,45.12992859,0.44263044,86.20000458,88.59999847,89.30000305,51.70000076,51.60000229,43.79999924,43.90000153,86.59999847,31.75746727,6.422947884,49.46976471,48.7784462,14.35556984,88.25765991
2017/7/18 21:43,273.3368835,32.84122849,38.19232559,45.24711227,0.444842845,87.09999847,89.59999847,90.40000153,51.5,51.40000153,43.79999924,43.90000153,87.40000153,31.26391792,6.415624142,49.45671844,48.79149246,14.27640152,87.63492584
2017/7/18 22:53,267.4320984,31.71015549,36.51014709,45.18201447,0.447131515,87.09999847,89.5,90.20000458,51,51,43.40000153,43.5,87.5,31.22805786,6.327738762,49.5349884,48.83062744,13.83580685,85.55245972
2017/7/19 0:02,255.3135529,30.3253994,37.01937866,45.23410034,0.445682019,85.90000153,88.20000458,89.09999847,51.29999924,51.29999924,43.20000076,43.29999924,86.09999847,30.3343792,6.06042099,49.44367218,48.80453873,13.61549282,80.88503265
2017/7/19 1:04,256.3434448,30.37880516,35.11405182,45.10388565,0.448657304,84.70000458,87.09999847,87.80000305,50.60000229,50.60000229,42.60000229,42.79999924,84.90000153,30.28245735,6.101922512,49.33930588,48.67412567,13.39397526,79.55264282
2017/7/19 2:13,246.2847137,29.47470856,33.59208298,44.85654831,0.447970718,83.40000153,85.80000305,86.59999847,49.90000153,50,41.79999924,41.90000153,83.70000458,29.77833557,6.011596203,49.09147263,48.47851563,12.742836,75.15612793
2017/7/19 3:23,229.4285889,27.32318687,33.35749054,44.50509262,0.448046982,81.40000153,83.70000458,84.59999847,48.90000153,49,41.29999924,41.29999924,81.70000458,29.76334,5.542874813,48.73933029,48.1003952,11.9051609,67.8355484
2017/7/19 4:24,216.5547791,26.07766914,32.6594429,44.2057457,0.44743669,79.5,81.80000305,82.59999847,48.20000076,48.29999924,40.60000229,40.60000229,79.70000458,28.98484039,5.131522655,48.43940353,47.73539734,11.40137577,61.96557999
2017/7/19 5:33,210.4440002,25.911726,32.2989769,43.94548798,0.4501068,78.40000153,80.90000153,81.59999847,47.90000153,47.90000153,40.10000229,40.29999924,78.90000153,28.59887695,5.070491314,48.152565,47.46165848,11.20498276,62.68767548
2017/7/19 6:33,218.545929,25.90028191,33.31171799,43.78935242,0.450335681,78.70000458,81,81.90000153,47.90000153,47.90000153,40.29999924,40.40000153,78.90000153,28.77427864,5.121757507,48.0352211,47.35739899,11.3257513,62.24347687
2017/7/19 7:43,229.1196289,29.72457504,33.78089905,43.76332092,0.447284102,80.40000153,82.70000458,83.5,47.90000153,47.90000153,41.10000229,41.10000229,80.70000458,30.59869576,5.691791058,48.0352211,47.35739899,13.13538647,76.08751678
2017/7/19 8:43,248.3101959,28.81857109,35.36008453,44.04957962,0.448809892,81.70000458,84.09999847,84.90000153,49.40000153,49.5,42.40000153,42.40000153,81.90000153,32.30258179,5.710100651,48.21773911,47.56594467,12.74075222,74.20843506
2017/7/19 9:53,263.0378418,29.45372772,31.6695919,44.41397476,0.447589248,85.40000153,87.70000458,88.5,51.29999924,51.29999924,44.5,44.70000076,85.59999847,33.2431488,5.971315384,48.64803696,47.98307037,13.08189201,76.44451904
2017/7/19 10:53,246.4563599,28.35889244,35.22276306,44.66128159,0.447741836,86.59999847,88.90000153,89.59999847,51.90000153,51.90000153,45.10000229,45.29999924,86.80000305,34.61116791,5.631980419,48.7784462,48.17863083,12.24115562,71.25991058
2017/7/19 12:03,220.5027466,25.75150681,34.49038696,44.64827347,0.448733598,84.90000153,87.40000153,88.09999847,52.20000076,52.10000229,45.40000153,45.5,85.30000305,35.2266922,5.135184765,48.81758499,48.16558838,11.52954197,64.04585266
2017/7/19 13:13,266.3678589,31.42404747,34.04981613,44.76541901,0.448886186,86.90000153,89.09999847,90.09999847,52.29999924,52.29999924,45.79999924,45.90000153,87.20000458,36.10959625,6.181263447,48.96102905,48.33509064,13.77593422,83.30072784
2017/7/19 14:23,280.0999451,31.14366341,34.04409409,45.09087753,0.446292341,89.09999847,91.5,92.20000458,53.60000229,53.60000229,47.29999924,47.40000153,89.40000153,36.60110474,6.172719002,49.31321335,48.67412567,13.73915386,82.24214935
2017/7/19 15:23,272.20401,29.91912651,35.22276306,45.28616714,0.447360396,89.90000153,92.30000305,93.09999847,54.79999924,54.90000153,48.20000076,48.29999924,90.30000305,37.507164,6.147085667,49.57411194,48.9349556,13.13857269,78.13576508
2017/7/19 16:33,277.1818848,30.32730675,35.90936661,45.57263947,0.44377479,91.30000305,93.59999847,94.40000153,55.70000076,55.90000153,48.60000229,48.79999924,91.5,36.79117966,6.048214912,49.79592514,49.16973114,13.44441128,80.47371674
2017/7/19 17:43,230.5958252,25.35286522,32.31614304,45.70286942,0.447589248,89.20000458,91.70000458,92.59999847,55.40000153,55.5,47.79999924,48.10000229,89.59999847,35.96889114,5.204760551,49.79592514,49.18278122,11.25694084,62.24459457
2017/7/19 18:43,224.8970032,25.63324928,32.21315384,45.57263947,0.446063459,86.70000458,89.09999847,89.80000305,54.79999924,54.79999924,47.20000076,47.29999924,87.09999847,34.74754715,5.115654469,49.65240479,49.05233383,11.38631344,62.29674149
2017/7/19 19:53,260.1197815,29.2610817,34.93095779,45.40335464,0.445147991,86.20000458,88.70000458,89.30000305,54.10000229,54.10000229,46.60000229,46.60000229,86.59999847,35.35866165,5.968873978,49.67850494,49.01321411,13.00942421,75.94686127
2017/7/19 20:53,280.6148987,31.32295799,36.02952576,45.54659271,0.447131515,87.40000153,89.59999847,90.40000153,53.79999924,53.79999924,46,46.20000076,87.70000458,34.53485107,6.385108471,49.75677872,49.13059235,13.60752201,82.05625153
2017/7/19 22:03,280.649231,31.49652863,36.33849716,45.50753403,0.445605725,87.70000458,90.09999847,90.70000458,53.29999924,53.29999924,45.5,45.5,88,33.58676529,6.527921677,49.79592514,49.16973114,13.67515469,82.93780518
2017/7/19 23:04,272.4099731,29.76081467,33.13434601,45.35126495,0.446597487,87,89.20000458,90,52.29999924,52.29999924,44.70000076,44.79999924,87.30000305,33.05488586,6.242294788,49.63935852,48.96102905,13.0382061,77.44033813
2017/7/20 0:13,254.1806488,28.345541,36.51014709,44.93464661,0.450259387,85.59999847,87.90000153,88.59999847,51.60000229,51.60000229,44.60000229,44.70000076,85.90000153,33.44026947,5.971315384,49.287117,48.66107941,12.51098061,72.81807709
2017/7/20 1:14,266.0932312,29.70168686,36.10962677,44.9997406,0.447360396,86,88.30000305,89,51.79999924,51.79999924,44.40000153,44.40000153,86.20000458,32.52374649,6.237412453,49.24799728,48.59587479,13.19351101,78.27945709
2017/7/20 2:23,254.043335,29.24391556,35.27998352,44.88258743,0.447284102,85.5,88.09999847,88.59999847,51.79999924,51.70000076,43.79999924,43.70000076,85.90000153,31.1531105,5.816295624,49.13059235,48.50460434,12.70406532,75.65769196
2017/7/20 3:23,235.1960602,25.6065464,33.68935013,44.55714798,0.449038744,83.59999847,85.90000153,86.59999847,51.10000229,51,42.79999924,42.90000153,83.90000153,30.41839027,5.389075279,48.84365463,48.2568512,11.43202972,62.04941559
2017/7/20 4:25,223.1461639,24.57465553,34.11275482,44.3619194,0.450564533,81.80000305,84.20000458,84.90000153,50.5,50.5,42,42.20000076,82.20000458,29.17456818,5.080256462,48.58285141,47.98307037,11.01147556,58.42818832
2017/7/20 5:33,217.3786926,24.0959034,33.76945496,43.95851135,0.449954212,80.09999847,82.40000153,83.09999847,49,49.10000229,41.20000076,41.10000229,80.40000153,29.64025688,4.978944302,48.2568512,47.56594467,10.70409489,55.81147385
2017/7/20 6:43,213.3620758,23.59235573,34.39884186,43.63322449,0.451480001,79.20000458,81.59999847,82.20000458,48.29999924,48.10000229,40.79999924,40.79999924,79.5,29.8790493,4.910588741,47.87877274,47.31829834,10.46961117,54.21369934
2017/7/20 7:43,240.0709534,27.01609802,35.21132278,43.65923691,0.449954212,79.90000153,82.30000305,82.90000153,48.29999924,48.29999924,41.5,41.60000229,80.20000458,31.10206413,5.428135395,47.89181519,47.25314331,11.80715084,66.05503082
2017/7/20 8:43,259.3988342,29.41939354,33.5577507,43.90644836,0.452471763,82.40000153,84.70000458,85.40000153,49.10000229,49,42.40000153,42.5,82.70000458,32.54921722,6.188587189,48.08737183,47.47470093,12.88509083,75.19931793
2017/7/20 9:53,260.7033997,29.56244659,35.88648224,44.44001007,0.45048824,85.20000458,87.5,88.30000305,51,50.90000153,44.29999924,44.29999924,85.59999847,33.96570969,5.876106262,48.53067398,47.85271072,13.02598763,76.71860504
2017/7/20 11:03,227.2314606,23.3997097,35.05683517,44.80446625,0.44896248,86.40000153,88.80000305,89.40000153,52.60000229,52.60000229,45.90000153,45.90000153,86.59999847,35.31457138,4.858101845,48.8958168,48.23078537,10.48363209,53.69602966
2017/7/20 12:03,262.2825623,28.37224388,36.2297821,44.94767761,0.44781813,86,88.5,89.09999847,53.29999924,53.29999924,46.60000229,46.60000229,86.40000153,35.38114548,5.796765327,49.07842636,48.41331482,12.75418472,73.46580505
2017/7/20 13:13,278.8297119,30.13847542,35.42302322,45.28616714,0.447970718,88.70000458,90.90000153,91.59999847,53.79999924,53.79999924,47.29999924,47.29999924,89.09999847,37.00159073,6.028684616,49.4306221,48.79149246,13.12770271,77.64555359
2017/7/20 14:13,287.2062988,34.13443375,37.94629288,45.57263947,0.449572772,91.09999847,93.40000153,94,54.90000153,54.79999924,48.10000229,48.20000076,91.40000153,36.56098175,6.465669632,49.7698288,49.09147263,14.63245487,93.67208862
2017/7/20 15:23,323.9739075,34.22026443,37.99206543,46.0935936,0.44819957,94.09999847,96.40000153,97,56.5,56.5,49.20000076,49.20000076,94.40000153,36.4218483,6.409521103,50.26567841,49.66545486,14.82562065,95.54064178
2017/7/20 16:23,294.4499512,33.85976791,38.13510895,46.54952621,0.447741836,93.40000153,95.80000305,96.40000153,57,57,49.29999924,49.29999924,93.70000458,36.23370361,6.325297356,50.67027283,50.03078461,14.64353466,93.09703827
2017/7/20 17:33,253.322403,27.89349174,33.13434601,46.53649139,0.446750075,91.40000153,93.90000153,94.40000153,56.70000076,56.60000229,48.90000153,49,91.70000458,36.38954544,5.718645096,50.61808014,50.00468445,12.46245861,71.30239105
2017/7/20 18:33,238.8694,27.17440987,33.16867447,46.39318848,0.446673781,88.70000458,91,91.59999847,55.5,55.5,47.70000076,47.70000076,89.09999847,36.20226669,5.408605576,50.53976822,49.8350563,11.78036118,68.6869278
2017/7/20 19:43,263.0378418,30.7087822,37.67737198,46.18475723,0.450869709,87.40000153,89.80000305,90.40000153,54,53.90000153,46.5,46.5,87.70000458,34.27307892,5.923710823,50.37009048,49.63935852,13.7190609,81.13489532
2017/7/20 20:43,283.7389526,31.32868004,36.87633514,45.87216568,0.454073846,87.40000153,89.70000458,90.20000458,52.5,52.5,45.29999924,45.29999924,87.70000458,33.37044907,6.133658886,50.08298492,49.4306221,13.67163754,82.89001465
2017/7/20 21:53,298.123291,31.40497398,37.83758163,45.61171722,0.452319205,88.20000458,90.40000153,91.09999847,52.79999924,52.79999924,45.29999924,45.40000153,88.40000153,31.49596596,6.269148827,49.93945313,49.24799728,13.62200069,83.15330505
2017/7/20 22:53,306.7401733,33.75486374,34.61626434,45.33825302,0.452700645,88.20000458,90.70000458,91.20000458,52,52,44.29999924,44.29999924,88.59999847,31.65214729,6.582849979,49.67850494,49.07842636,14.76887226,92.99197388
2017/7/21 0:03,271.4487305,29.58724403,36.95071793,44.94767761,0.454302728,85.90000153,88.09999847,88.70000458,50.5,50.40000153,43,43.10000229,86.09999847,30.6762619,5.918828011,49.30016708,48.66107941,12.83922863,76.5796814
2017/7/21 1:04,280.5462341,30.21667862,36.8706131,44.79145813,0.45605737,85,87.40000153,88,50.40000153,50.40000153,43,43.10000229,85.40000153,30.23782921,6.26670742,49.05233383,48.41331482,13.45073891,80.44426727
2017/7/21 2:13,271.6203918,29.5510025,36.38999176,44.64827347,0.456362516,84.40000153,86.80000305,87.30000305,50.29999924,50.29999924,42.5,42.5,84.70000458,30.40802765,5.859017372,48.97407532,48.30900574,13.0539341,76.66745758
2017/7/21 3:23,246.2160492,26.72808456,35.28570175,44.37495041,0.453997552,82.70000458,85.09999847,85.59999847,49.60000229,49.60000229,41.90000153,41.90000153,83.09999847,29.62083435,5.389075279,48.63500977,47.93092346,11.86100197,66.69998169
2017/7/21 4:33,229.0166321,25.40436363,31.99000549,44.12766266,0.455828488,81.09999847,83.40000153,84.09999847,49.5,49.5,41.60000229,41.79999924,81.20000458,28.47811317,5.151052952,48.32204819,47.68325043,11.21310616,61.05127335
2017/7/21 5:33,226.1672211,25.34142113,32.77960205,44.01055908,0.455981076,79.70000458,82.20000458,82.80000305,49.10000229,49.10000229,41.29999924,41.5,80.09999847,28.8395443,5.163259029,48.16558838,47.51380157,11.22866726,61.32361221
2017/7/21 6:33,225.0343323,25.10872078,34.28440475,43.88043594,0.456667691,78.70000458,81.09999847,81.70000458,48.29999924,48.20000076,40.79999924,40.79999924,79.09999847,29.12700462,5.063167572,47.94396591,47.33134079,11.00956249,60.25822449
2017/7/21 7:43,246.6623383,28.00411987,33.9811554,44.0365715,0.453616112,79.90000153,82.40000153,82.90000153,49.29999924,49.29999924,42.10000229,42.10000229,80.20000458,29.85046577,5.463533878,48.08737183,47.43560028,12.45975304,70.90593719
2017/7/21 8:43,255.5538635,28.33791161,33.39182281,44.3619194,0.45529449,82.20000458,84.40000153,85.09999847,50.10000229,50.10000229,43.40000153,43.40000153,82.30000305,31.87516785,5.71376276,48.41331482,47.7484169,12.56049442,71.70953369
2017/7/21 9:43,261.252655,29.44609833,34.51899719,44.81749725,0.45491302,85.30000305,87.70000458,88.20000458,51.60000229,51.60000229,45.10000229,45.29999924,85.70000458,34.63513184,5.629539013,48.90886307,48.2568512,12.704813,75.29575348
2017/7/21 10:43,266.9858093,29.48806,36.79623032,45.14295959,0.454226434,87.70000458,90.09999847,90.80000305,53.5,53.5,46.90000153,47,88.09999847,35.19589615,5.806530476,49.33930588,48.71324158,12.87527561,75.96066284
2017/7/21 11:43,247.4176025,27.40901756,32.1959877,45.54659271,0.453692406,88.09999847,90.40000153,90.90000153,54.60000229,54.60000229,47.60000229,47.60000229,88.40000153,36.66056442,5.362221718,49.65240479,49.02626038,12.13824272,69.04878998
2017/7/21 12:53,277.5938416,30.31586266,35.60611725,46.05450821,0.454378992,89.90000153,92.20000458,92.80000305,55.79999924,55.70000076,48.90000153,48.90000153,90.20000458,36.63040161,5.913945675,50.096035,49.44367218,13.24396229,79.24178314
2017/7/21 14:03,276.3922729,30.63820839,36.34993744,46.45833206,0.453997552,91.70000458,94.09999847,94.59999847,56.40000153,56.5,49.40000153,49.40000153,92,37.34002304,5.882209301,50.43534851,49.78287506,13.47375584,80.93644714
2017/7/21 15:13,272.7875977,29.84092522,35.73771667,46.81008911,0.452624351,92.5,94.80000305,95.40000153,57.5,57.40000153,50.10000229,50.10000229,92.90000153,38.06509781,5.779676437,50.72250366,50.05688477,13.37173271,80.00963593
2017/7/21 16:23,276.3922729,30.63439369,35.50312805,47.2010231,0.449649066,92.59999847,94.90000153,95.5,57.29999924,57.20000076,49.90000153,50,92.90000153,37.30157852,5.738175392,51.0488472,50.39619446,13.14339161,80.17593384
2017/7/21 17:23,267.9813843,29.43655968,34.55332565,47.33134079,0.445758313,92.09999847,94.5,95.09999847,57.29999924,57.10000229,49.79999924,49.79999924,92.5,37.16176987,5.730851173,51.21857834,50.53976822,12.77912331,77.40102386
2017/7/21 18:23,241.4784851,26.90928459,32.6079483,47.16192627,0.449115038,89.90000153,92.30000305,92.90000153,56.60000229,56.79999924,49.20000076,49.29999924,90.30000305,36.7038269,5.182789326,51.11412048,50.39619446,11.82347393,66.62918854
2017/7/21 19:33,268.4963379,29.91149712,35.52029419,47.00554276,0.449496478,89,91.30000305,91.80000305,56,56,48.40000153,48.5,89.09999847,35.98212433,5.860238075,50.94441605,50.31788254,13.21835327,79.25045013
2017/7/21 20:33,293.7290344,32.11642456,36.34993744,47.00554276,0.446902663,90.20000458,92.59999847,93.20000458,55.79999924,55.79999924,48.29999924,48.40000153,90.5,35.87850571,6.250839233,51.0357933,50.42229843,14.18206406,87.98851013
2017/7/21 21:43,298.6725769,33.00144958,37.52288818,46.88827896,0.449496478,91.59999847,94,94.5,55.90000153,55.79999924,48,48.10000229,92,34.80088043,6.52914238,51.02273941,50.39619446,14.52112484,90.78675079
2017/7/21 22:43,300.7666931,33.49927521,36.52159119,46.71888733,0.450717121,92.09999847,94.40000153,94.90000153,55.79999924,55.90000153,47.5,47.60000229,92.40000153,33.6183548,6.49252367,50.93136215,50.30483246,14.58731365,92.16873932
2017/7/21 23:53,294.3469543,31.72732162,36.30988693,46.249897,0.449572772,91.40000153,93.70000458,94.40000153,54.79999924,54.79999924,46.5,46.60000229,91.70000458,33.27263641,6.347269058,50.63113403,49.99163437,13.70921612,84.81865692
2017/7/22 0:54,292.9737549,32.02296448,38.96475601,45.75496292,0.450640827,89.40000153,91.90000153,92.40000153,53.10000229,53.20000076,45.40000153,45.5,90,32.25127411,6.316752911,50.23957825,49.48279572,13.80192184,85.11389923
2017/7/22 2:04,289.4720764,31.22377396,37.38556671,45.46847534,0.453158379,89.09999847,91.5,91.90000153,52.40000153,52.5,44.79999924,44.79999924,89.40000153,31.20763206,6.288678646,49.84810257,49.2349472,13.59667873,83.23052216
