时间, Changliu3 - Avg[V 有效值 A] (V), Changliu1 - Avg[V 有效值 A] (V), Changliu2 - Avg[V 有效值 A] (V), Changliu4 - Avg[V 有效值 A] (V), KunYang3 - Avg[V 有效值 A] (V), KunYang1 - Avg[V 有效值 A] (V), WanKe2 - Avg[V 有效值 A] (V), WanKe1 - Avg[V 有效值 A] (V), QinZhou4 - Avg[V 有效值 A] (V), QinZhou3 - Avg[V 有效值 A] (V), JiangChuan5 - Avg[V 有效值 A] (V), JiangChuan3 - Avg[V 有效值 A] (V), JiangChuan1 - Avg[V 有效值 A] (V), JiangChuan4 - Avg[V 有效值 A] (V), JiangChuan2 - Avg[V 有效值 A] (V)
2018-02-02 23:33:00,66365.3984375,66231.875,66243.25,66377.390625,6038.7802734375,21088.625,6094.42529296875,6044.17724609375,5992.8125,6066.94970703125,21223.642578125,65183.50390625,67267.421875,21303.00390625,66546.9375
2018-02-02 23:36:00,66399.6484375,66271.0703125,66283.125,66411.5,6047.91650390625,21121.85546875,6094.51806640625,6045.65771484375,5994.60888671875,6069.9228515625,21243.158203125,65281.58984375,67354.796875,21331.22265625,66598.453125
2018-02-02 23:39:00,66435.8828125,66290.7890625,66302.640625,66447.96875,6047.822265625,21118.607421875,6093.2333984375,6046.55712890625,5995.78076171875,6070.10400390625,21252.408203125,65277.79296875,67343.3671875,21327.1875,66634.8125
2018-02-02 23:42:00,66474.6015625,66352.8046875,66364.953125,66486.46875,6054.7041015625,21137.25,6091.455078125,6042.9365234375,5992.234375,6066.94873046875,21266.208984375,65305.6796875,67406.546875,21348.669921875,66659.3125
2018-02-02 23:45:00,66493.65625,66373.0,66384.9375,66505.8359375,6067.2177734375,21183.326171875,6084.61279296875,6036.67236328125,5992.5732421875,6061.96533203125,21289.51171875,65463.36328125,67460.8203125,21367.576171875,66708.6484375
2018-02-02 23:48:00,66508.53125,66367.3203125,66379.4921875,66520.5546875,6068.86962890625,21186.90625,6083.14599609375,6032.54833984375,5985.70361328125,6054.47900390625,21290.923828125,65465.63671875,67461.0703125,21367.03125,66697.9609375
2018-02-02 23:51:00,66541.2578125,66405.8359375,66417.40625,66553.3515625,6072.82275390625,21201.791015625,6081.646484375,6031.14208984375,5981.4208984375,6052.05029296875,21301.603515625,65510.0859375,67499.1015625,21378.904296875,66729.7578125
2018-02-02 23:54:00,66575.484375,66438.3515625,66450.265625,66587.3984375,6068.96044921875,21190.970703125,6088.3916015625,6035.181640625,5980.91943359375,6051.619140625,21299.19921875,65483.6328125,67509.7265625,21385.12890625,66726.984375
2018-02-02 23:57:00,66610.0390625,66471.1953125,66482.625,66622.2734375,6048.79736328125,21121.83203125,6095.2734375,6039.69287109375,5980.1943359375,6056.00537109375,21256.140625,65265.765625,67445.3984375,21366.0546875,66627.203125
2018-02-03 00:00:00,66629.7890625,66489.6484375,66501.7578125,66641.7421875,6034.3017578125,21072.353515625,6095.8837890625,6040.693359375,5985.83740234375,6060.00390625,21208.748046875,65117.82421875,67349.78125,21336.830078125,66490.71875
2018-02-03 00:03:00,66641.6484375,66510.3515625,66522.15625,66653.6484375,6031.74169921875,21059.33203125,6099.21435546875,6040.869140625,5989.083984375,6061.03564453125,21189.435546875,65062.0078125,67269.53125,21310.6171875,66418.625
2018-02-03 00:06:00,66676.546875,66560.03125,66571.3828125,66688.8125,6030.06787109375,21055.044921875,6095.23828125,6041.2841796875,5989.97509765625,6063.630859375,21183.162109375,65062.2265625,67255.125,21307.052734375,66392.4296875
2018-02-03 00:09:00,66686.703125,66577.4453125,66589.2734375,66698.6875,6033.76171875,21069.83203125,6096.28955078125,6042.35595703125,5989.27001953125,6061.0283203125,21192.224609375,65097.9609375,67341.953125,21335.625,66426.65625
2018-02-03 00:12:00,66707.3046875,66599.9453125,66612.0234375,66719.390625,6019.81591796875,21018.71875,6103.29443359375,6043.7001953125,5990.2705078125,6061.6513671875,21145.103515625,64943.6640625,67199.7578125,21290.1328125,66279.0078125
2018-02-03 00:15:00,66772.4296875,66657.6484375,66669.4453125,66784.5859375,6014.62109375,20996.4609375,6103.7314453125,6047.23095703125,5990.33447265625,6063.67822265625,21120.62109375,64860.84765625,67105.9140625,21262.06640625,66163.28125
2018-02-03 00:18:00,66798.9765625,66682.84375,66694.671875,66811.2421875,6020.0302734375,21015.060546875,6095.673828125,6038.123046875,5993.15576171875,6066.0703125,21146.318359375,64919.17578125,67122.578125,21268.75390625,66238.1796875
2018-02-03 00:21:00,66809.515625,66684.59375,66696.3671875,66821.9375,6019.802734375,21018.244140625,6097.27587890625,6042.66259765625,5984.98388671875,6059.9365234375,21148.875,64949.3828125,67112.6953125,21266.578125,66239.078125
2018-02-03 00:24:00,66795.0234375,66677.3125,66688.6953125,66807.15625,6015.47265625,20997.326171875,6100.5927734375,6045.59423828125,5987.36962890625,6062.2861328125,21138.962890625,64878.140625,67114.4921875,21264.263671875,66232.6328125
2018-02-03 00:27:00,66813.9375,66692.9609375,66704.734375,66826.046875,6022.28173828125,21028.19140625,6103.935546875,6049.62939453125,5992.3759765625,6063.97998046875,21152.306640625,64975.62109375,67128.640625,21267.083984375,66248.1796875
2018-02-03 00:30:00,66829.9375,66700.796875,66712.2890625,66842.0078125,6019.03564453125,21010.666015625,6106.3193359375,6055.47265625,5994.90625,6066.28369140625,21150.857421875,64925.50390625,67143.0390625,21271.248046875,66246.6328125
2018-02-03 00:33:00,66840.34375,66709.7265625,66721.609375,66852.5390625,6025.29052734375,21034.248046875,6109.6435546875,6056.61669921875,5997.80126953125,6071.13623046875,21163.76171875,64993.4375,67183.6875,21282.3828125,66270.9140625
2018-02-03 00:36:00,66855.21875,66728.2734375,66740.0,66867.3515625,6022.5859375,21023.283203125,6110.62158203125,6056.8857421875,5997.70849609375,6072.85400390625,21163.361328125,64969.0625,67227.0859375,21297.306640625,66287.4453125
2018-02-03 00:39:00,66861.5546875,66752.7890625,66764.53125,66873.734375,6024.4501953125,21030.10546875,6111.99755859375,6059.71728515625,6000.20751953125,6073.1025390625,21165.640625,64999.83984375,67231.8359375,21298.615234375,66303.25
2018-02-03 00:42:00,66873.5859375,66780.8046875,66792.6328125,66885.96875,6028.19775390625,21038.765625,6113.4990234375,6063.08740234375,6000.5546875,6068.26611328125,21174.693359375,65007.39453125,67229.546875,21298.5390625,66337.09375
2018-02-03 00:45:00,66916.203125,66816.2421875,66828.3359375,66928.5078125,6036.85986328125,21069.546875,6115.23486328125,6064.86376953125,6003.181640625,6069.67626953125,21191.404296875,65094.2890625,67245.3984375,21305.0390625,66354.0703125
2018-02-03 00:48:00,66930.8515625,66826.9765625,66838.8984375,66943.1171875,6036.50146484375,21067.9765625,6117.84814453125,6066.35302734375,6001.68017578125,6069.4892578125,21193.404296875,65078.21484375,67286.90625,21320.119140625,66364.75
2018-02-03 00:51:00,66912.203125,66803.7421875,66815.4609375,66924.765625,6034.17626953125,21060.484375,6115.41845703125,6065.7353515625,6001.38037109375,6073.15087890625,21192.5546875,65062.078125,67310.9375,21325.880859375,66379.8046875
2018-02-03 00:54:00,66897.8984375,66789.1796875,66801.1796875,66910.0625,6033.07763671875,21055.517578125,6119.1904296875,6068.697265625,6001.9873046875,6078.16650390625,21194.1796875,65053.6875,67311.6875,21326.291015625,66397.28125
2018-02-03 00:57:00,66895.1796875,66802.25,66814.390625,66907.4140625,6032.5390625,21053.80078125,6120.6611328125,6068.4091796875,6004.3037109375,6079.37548828125,21198.693359375,65052.06640625,67354.6015625,21340.966796875,66399.375
2018-02-03 01:00:00,66913.6796875,66810.171875,66822.1640625,66925.8125,6035.1484375,21064.283203125,6120.791015625,6069.07373046875,6004.99658203125,6079.4482421875,21207.3359375,65079.66015625,67411.3046875,21359.5546875,66406.3828125
2018-02-03 01:03:00,66923.578125,66810.59375,66822.4609375,66935.796875,6040.568359375,21083.6796875,6122.55029296875,6071.60107421875,6001.9912109375,6077.6083984375,21216.73828125,65136.2734375,67417.1875,21363.37890625,66423.125
2018-02-03 01:06:00,66939.8203125,66832.03125,66843.640625,66952.1171875,6043.41064453125,21090.18359375,6123.31494140625,6071.80419921875,6004.84814453125,6079.73583984375,21220.740234375,65141.8828125,67414.9921875,21365.228515625,66420.484375
2018-02-03 01:09:00,66963.328125,66859.1796875,66871.1015625,66975.46875,6049.68115234375,21116.73046875,6123.82177734375,6073.49951171875,6004.814453125,6079.01513671875,21232.55078125,65236.0390625,67406.9609375,21360.98046875,66442.40625
2018-02-03 01:12:00,66965.6015625,66871.046875,66882.984375,66977.921875,6048.70654296875,21110.865234375,6122.947265625,6073.9921875,6004.40673828125,6078.2333984375,21232.986328125,65222.65625,67416.2109375,21364.009765625,66446.03125
2018-02-03 01:15:00,66976.9609375,66885.0,66896.8125,66989.3984375,6048.21240234375,21113.015625,6119.798828125,6070.9208984375,6004.669921875,6075.5029296875,21234.734375,65229.6015625,67414.1640625,21360.92578125,66460.0078125
2018-02-03 01:18:00,67008.7578125,66907.8984375,66919.8984375,67021.2265625,6047.009765625,21108.26953125,6121.7158203125,6070.8486328125,6002.54345703125,6071.21435546875,21227.638671875,65225.546875,67378.9375,21349.46484375,66441.6328125
2018-02-03 01:21:00,67020.4296875,66919.734375,66931.703125,67032.921875,6057.18701171875,21143.19921875,6122.39013671875,6071.5927734375,6002.4716796875,6072.30810546875,21244.06640625,65335.86328125,67445.734375,21369.51953125,66448.828125
2018-02-03 01:24:00,67028.1328125,66933.71875,66945.3984375,67040.4296875,6057.9599609375,21146.671875,6123.89306640625,6074.23583984375,6002.17919921875,6075.19189453125,21243.548828125,65346.38671875,67411.0390625,21358.400390625,66461.0703125
2018-02-03 01:27:00,67068.9140625,66960.5078125,66972.15625,67080.9609375,6059.25537109375,21151.76953125,6121.109375,6073.310546875,6004.40966796875,6077.01025390625,21247.64453125,65360.296875,67411.6328125,21360.10546875,66474.625
2018-02-03 01:30:00,67071.8671875,66973.7265625,66985.421875,67084.2109375,6060.14013671875,21153.013671875,6121.08349609375,6072.69140625,6003.62353515625,6078.34521484375,21248.208984375,65366.06640625,67416.453125,21363.18359375,66475.84375
2018-02-03 01:33:00,67053.90625,66958.3046875,66970.109375,67066.2109375,6052.94140625,21132.1875,6120.18017578125,6072.166015625,6000.60693359375,6074.9423828125,21239.77734375,65307.71484375,67237.765625,21302.091796875,66467.6015625
2018-02-03 01:36:00,67063.1328125,66969.0703125,66980.71875,67075.21875,6055.67236328125,21139.689453125,6121.93505859375,6074.51171875,6000.466796875,6074.72412109375,21246.359375,65327.95703125,67231.3671875,21302.548828125,66470.1796875
2018-02-03 01:39:00,67051.9296875,66965.765625,66977.6171875,67064.234375,6056.29052734375,21140.658203125,6123.443359375,6074.93115234375,6002.91845703125,6077.021484375,21248.505859375,65331.53125,67276.328125,21317.822265625,66489.8125
2018-02-03 01:42:00,67059.3046875,66982.4296875,66994.5078125,67071.75,6056.25537109375,21141.986328125,6123.07958984375,6076.1328125,6002.89208984375,6076.69140625,21249.888671875,65331.39453125,67344.734375,21340.318359375,66498.9375
2018-02-03 01:45:00,67079.453125,66986.359375,66998.1171875,67092.0,6057.00927734375,21141.85546875,6122.556640625,6073.205078125,6005.24462890625,6076.45458984375,21250.869140625,65331.79296875,67337.921875,21337.48828125,66502.0390625
2018-02-03 01:48:00,67040.765625,66940.890625,66952.828125,67053.2421875,6054.9462890625,21136.1875,6123.0283203125,6075.11962890625,6004.6318359375,6075.53076171875,21242.83984375,65313.953125,67241.8046875,21306.77734375,66471.96875
2018-02-03 01:51:00,67028.75,66944.546875,66956.5703125,67041.2265625,6056.4482421875,21143.546875,6126.8291015625,6075.9677734375,6002.9072265625,6077.103515625,21247.029296875,65339.37890625,67256.3671875,21311.029296875,66472.6953125
2018-02-03 01:54:00,67034.6875,66940.2734375,66952.5546875,67047.171875,6058.408203125,21148.9453125,6124.646484375,6073.7509765625,6003.36474609375,6075.84814453125,21250.873046875,65351.97265625,67302.3828125,21325.033203125,66488.2265625
2018-02-03 01:57:00,67030.3125,66942.734375,66954.7265625,67042.8125,6059.51904296875,21151.33203125,6125.67724609375,6075.359375,6000.90673828125,6072.31884765625,21252.61328125,65350.2421875,67282.953125,21319.20703125,66491.25
2018-02-03 02:00:00,67037.6328125,66944.046875,66956.0234375,67050.0703125,6059.58349609375,21154.57421875,6127.18408203125,6077.08642578125,5998.49267578125,6071.73828125,21252.107421875,65365.0234375,67278.265625,21316.69140625,66496.9765625
2018-02-03 02:03:00,67060.8515625,66961.6875,66973.484375,67073.484375,6061.41357421875,21159.220703125,6126.68701171875,6079.77490234375,6000.88330078125,6072.03125,21255.435546875,65379.51953125,67289.21875,21322.671875,66516.2734375
2018-02-03 02:06:00,67074.5546875,66984.125,66996.1796875,67086.9453125,6058.326171875,21149.501953125,6128.095703125,6080.05810546875,6002.5283203125,6075.43359375,21255.19921875,65347.7421875,67314.109375,21329.8671875,66507.6484375
2018-02-03 02:09:00,67094.46875,66999.4296875,67011.4140625,67107.1953125,6057.97802734375,21150.935546875,6129.13037109375,6078.07177734375,6001.6279296875,6075.99853515625,21259.712890625,65352.81640625,67344.9921875,21337.935546875,66515.5
2018-02-03 02:12:00,67125.1875,67039.0234375,67050.90625,67137.4453125,6057.63671875,21147.125,6128.60693359375,6078.23681640625,6002.62890625,6074.3671875,21257.767578125,65345.546875,67310.3203125,21326.03125,66514.875
2018-02-03 02:15:00,67145.1484375,67050.171875,67062.0078125,67157.3984375,6056.4951171875,21142.505859375,6126.4111328125,6079.18603515625,6004.48681640625,6072.45947265625,21255.7734375,65335.0859375,67309.1796875,21325.71484375,66513.0390625
2018-02-03 02:18:00,67133.34375,67026.4296875,67038.15625,67145.671875,6055.75439453125,21142.654296875,6129.10302734375,6081.0107421875,6005.1455078125,6073.16357421875,21251.3125,65332.90234375,67280.15625,21314.791015625,66515.921875
2018-02-03 02:21:00,67132.53125,67042.5546875,67054.359375,67144.921875,6057.81982421875,21147.83984375,6131.58203125,6081.83349609375,6005.56640625,6075.77685546875,21257.65234375,65354.609375,67322.171875,21330.919921875,66523.3515625
2018-02-03 02:24:00,67127.2734375,67044.203125,67056.6796875,67139.4375,6058.744140625,21152.1875,6130.08203125,6082.1474609375,6005.48046875,6076.57275390625,21261.52734375,65370.515625,67344.7421875,21339.228515625,66531.1953125
2018-02-03 02:27:00,67144.4921875,67057.046875,67069.2421875,67156.734375,6059.76806640625,21155.01953125,6130.85107421875,6081.55615234375,6004.140625,6078.01708984375,21265.3125,65379.4296875,67360.0234375,21345.279296875,66546.9609375
2018-02-03 02:30:00,67174.859375,67061.671875,67074.0,67187.046875,6061.595703125,21160.69140625,6129.14599609375,6081.59716796875,6005.30810546875,6079.90966796875,21269.515625,65394.70703125,67405.765625,21361.501953125,66556.4609375
2018-02-03 02:33:00,67168.8203125,67065.3828125,67077.28125,67181.15625,6068.125,21183.083984375,6130.27392578125,6081.994140625,6005.859375,6077.4599609375,21285.333984375,65468.33984375,67385.171875,21349.7421875,66600.046875
2018-02-03 02:36:00,67172.796875,67076.0078125,67088.1640625,67185.109375,6066.65576171875,21176.984375,6131.01025390625,6083.40185546875,6005.90283203125,6078.02880859375,21286.064453125,65453.7890625,67414.6328125,21358.384765625,66607.8984375
2018-02-03 02:39:00,67188.8984375,67086.625,67098.71875,67201.0078125,6064.7705078125,21169.8203125,6131.146484375,6084.3662109375,6007.470703125,6077.58642578125,21280.58203125,65435.453125,67430.421875,21364.375,66606.4375
2018-02-03 02:42:00,67188.4375,67101.7890625,67113.96875,67200.9140625,6065.9619140625,21174.611328125,6130.080078125,6085.4443359375,6009.72802734375,6079.18017578125,21281.513671875,65438.90625,67408.2421875,21356.880859375,66599.7578125
2018-02-03 02:45:00,67193.5078125,67106.7890625,67119.3125,67206.0625,6067.0703125,21177.298828125,6131.201171875,6083.0869140625,6009.115234375,6079.87109375,21286.61328125,65448.1796875,67418.90625,21359.53515625,66603.0859375
2018-02-03 02:48:00,67204.1640625,67118.5390625,67130.6875,67216.6484375,6072.93212890625,21197.08203125,6130.58642578125,6085.0263671875,6010.66748046875,6078.49853515625,21294.23828125,65513.1640625,67416.1171875,21358.388671875,66594.1640625
2018-02-03 02:51:00,67206.6015625,67121.21875,67133.2109375,67219.0234375,6071.67333984375,21192.830078125,6130.9892578125,6087.79638671875,6012.5029296875,6079.24169921875,21290.5625,65498.44921875,67439.8515625,21364.62890625,66595.859375
2018-02-03 02:54:00,67194.1796875,67111.3203125,67123.1484375,67206.59375,6070.216796875,21188.02734375,6133.5869140625,6089.00830078125,6008.92529296875,6078.66650390625,21281.701171875,65483.2109375,67418.328125,21357.11328125,66587.5078125
2018-02-03 02:57:00,67170.6953125,67102.296875,67113.9375,67183.1875,6069.59521484375,21186.619140625,6132.43505859375,6087.07861328125,6008.17626953125,6081.892578125,21283.92578125,65479.69921875,67428.3828125,21361.58984375,66571.46875
2018-02-03 03:00:00,67147.96875,67058.9921875,67071.1796875,67159.890625,6066.10498046875,21173.998046875,6132.72119140625,6088.12060546875,6006.3037109375,6081.20458984375,21272.490234375,65430.70703125,67398.8359375,21355.19140625,66527.9296875
2018-02-03 03:03:00,67147.1953125,67041.828125,67053.5234375,67159.4921875,6065.05859375,21169.80078125,6136.92724609375,6088.85888671875,6006.80419921875,6082.14404296875,21269.78515625,65418.328125,67390.078125,21352.03515625,66519.375
2018-02-03 03:06:00,67130.3671875,67038.4140625,67050.5703125,67142.6953125,6067.99072265625,21180.7265625,6136.54931640625,6088.90966796875,6006.64306640625,6083.6298828125,21276.400390625,65451.62109375,67427.890625,21364.681640625,66528.4296875
2018-02-03 03:09:00,67096.796875,67017.8984375,67029.8203125,67109.2421875,6066.49169921875,21175.96484375,6136.92626953125,6088.6318359375,6008.716796875,6085.76708984375,21276.373046875,65440.0234375,67429.5390625,21364.33984375,66523.9453125
2018-02-03 03:12:00,67101.6015625,67023.4921875,67035.796875,67113.9140625,6068.0908203125,21181.306640625,6136.6015625,6089.2939453125,6011.2841796875,6085.625,21280.416015625,65455.2109375,67469.375,21379.28125,66551.3125
2018-02-03 03:15:00,67104.109375,67020.1640625,67032.46875,67116.53125,6067.1826171875,21176.78515625,6138.828125,6091.1015625,6009.6796875,6083.83447265625,21276.0703125,65439.96484375,67417.0703125,21362.10546875,66546.859375
2018-02-03 03:18:00,67124.5390625,67040.84375,67053.359375,67137.0625,6068.9833984375,21181.544921875,6133.3359375,6084.46240234375,6013.63916015625,6085.6484375,21277.705078125,65450.0703125,67421.9453125,21363.37109375,66557.3515625
2018-02-03 03:21:00,67116.0703125,67040.3984375,67052.7734375,67128.6875,6068.431640625,21181.193359375,6133.4384765625,6083.22509765625,6008.87841796875,6079.4013671875,21274.1015625,65457.37890625,67410.015625,21359.96484375,66551.96875
2018-02-03 03:24:00,67110.4296875,67030.3671875,67042.5546875,67123.1171875,6067.3984375,21178.81640625,6136.0927734375,6086.45751953125,6009.3447265625,6082.083984375,21273.361328125,65449.91796875,67413.3984375,21361.9296875,66543.0
2018-02-03 03:27:00,67118.109375,67042.828125,67055.2734375,67130.484375,6070.1689453125,21186.587890625,6135.64501953125,6086.30126953125,6009.02880859375,6082.09033203125,21281.71484375,65476.5234375,67459.5625,21377.392578125,66560.1640625
2018-02-03 03:30:00,67132.9375,67048.4375,67060.671875,67145.375,6072.1513671875,21193.623046875,6134.029296875,6083.5830078125,6010.91796875,6084.14892578125,21286.94921875,65495.20703125,67471.3828125,21381.12109375,66584.0078125
2018-02-03 03:33:00,67116.4453125,67042.0390625,67054.125,67128.734375,6072.3955078125,21195.109375,6133.15380859375,6084.72802734375,6006.8447265625,6082.96728515625,21282.826171875,65494.6953125,67464.953125,21378.591796875,66570.8046875
2018-02-03 03:36:00,67123.2890625,67047.03125,67059.25,67135.46875,6073.5,21197.755859375,6136.44970703125,6086.1513671875,6006.6875,6079.94677734375,21284.212890625,65507.3203125,67467.8984375,21377.908203125,66566.3125
2018-02-03 03:39:00,67127.375,67043.65625,67055.7578125,67139.484375,6074.07080078125,21201.390625,6134.00390625,6084.87109375,6010.1142578125,6081.24072265625,21286.138671875,65514.58203125,67473.953125,21379.96484375,66565.515625
2018-02-03 03:42:00,67140.53125,67052.71875,67064.5390625,67153.0859375,6074.0283203125,21199.32421875,6133.25634765625,6085.1396484375,6010.49755859375,6080.927734375,21287.65625,65503.3359375,67477.2265625,21382.19140625,66564.1796875
2018-02-03 03:45:00,67174.609375,67063.046875,67075.015625,67186.890625,6074.12548828125,21200.63671875,6134.56396484375,6087.529296875,6007.57470703125,6079.720703125,21289.0,65508.41015625,67491.375,21384.94921875,66558.296875
2018-02-03 03:48:00,67182.015625,67080.2109375,67092.4140625,67194.390625,6075.85595703125,21207.556640625,6133.2197265625,6089.2724609375,6008.9130859375,6083.71875,21291.41015625,65529.62109375,67479.546875,21380.587890625,66569.453125
2018-02-03 03:51:00,67210.609375,67104.765625,67116.9609375,67223.0859375,6071.50439453125,21191.73828125,6134.51171875,6090.03369140625,6011.54833984375,6084.609375,21287.529296875,65480.78515625,67487.140625,21384.66015625,66579.09375
2018-02-03 03:54:00,67265.296875,67167.6796875,67180.3125,67277.640625,6068.54638671875,21179.75,6134.52099609375,6088.75146484375,6011.50146484375,6084.10400390625,21282.41796875,65436.01953125,67496.1875,21388.701171875,66593.40625
2018-02-03 03:57:00,67280.5703125,67193.9921875,67206.4375,67293.1953125,6070.3740234375,21186.443359375,6137.703125,6091.26171875,6013.62939453125,6083.34033203125,21285.181640625,65456.1015625,67519.1953125,21397.16015625,66586.703125
2018-02-03 04:00:00,67292.1171875,67203.8359375,67216.125,67304.484375,6076.4833984375,21208.056640625,6140.41845703125,6093.67724609375,6019.48486328125,6087.05029296875,21306.3828125,65526.96875,67606.609375,21424.224609375,66663.2421875
2018-02-03 04:03:00,67304.5,67219.1171875,67231.3125,67316.78125,6079.02490234375,21218.2421875,6145.19482421875,6094.97705078125,6019.16552734375,6088.1396484375,21318.599609375,65569.609375,67647.4453125,21437.46875,66706.4140625
2018-02-03 04:06:00,67341.140625,67244.0546875,67256.4609375,67353.328125,6081.76806640625,21228.267578125,6141.60791015625,6096.4375,6022.9140625,6091.7138671875,21326.505859375,65591.8828125,67697.2578125,21452.99609375,66736.21875
2018-02-03 04:09:00,67321.3984375,67222.1015625,67234.15625,67333.8515625,6080.22900390625,21219.404296875,6138.70361328125,6092.22314453125,6023.1171875,6092.2841796875,21316.28515625,65564.0078125,67668.5,21443.65234375,66700.4765625
2018-02-03 04:12:00,67317.90625,67215.3828125,67227.515625,67330.375,6081.130859375,21224.431640625,6136.955078125,6088.244140625,6021.32568359375,6089.791015625,21316.689453125,65581.8359375,67658.984375,21439.890625,66682.3828125
2018-02-03 04:15:00,67308.8984375,67211.953125,67223.9609375,67321.34375,6078.07275390625,21215.876953125,6135.63671875,6087.0205078125,6016.5166015625,6084.24951171875,21309.142578125,65562.0234375,67612.5546875,21424.9921875,66652.6328125
2018-02-03 04:18:00,67319.828125,67220.0,67232.0078125,67332.46875,6078.01220703125,21213.03515625,6135.14599609375,6084.8232421875,6016.75,6082.49462890625,21307.60546875,65550.328125,67633.9296875,21435.29296875,66658.0234375
2018-02-03 04:21:00,67329.359375,67233.7109375,67246.140625,67341.828125,6077.68359375,21212.646484375,6135.69775390625,6085.6533203125,6014.4990234375,6081.51904296875,21305.111328125,65558.1953125,67644.7421875,21437.771484375,66658.7265625
2018-02-03 04:24:00,67331.9375,67231.5078125,67243.9453125,67344.71875,6078.76025390625,21217.068359375,6132.6962890625,6085.67724609375,6013.263671875,6081.0830078125,21306.7734375,65568.75,67637.65625,21434.93359375,66659.7109375
2018-02-03 04:27:00,67322.9921875,67227.6796875,67240.3203125,67335.4375,6074.49365234375,21200.25390625,6132.64306640625,6082.60498046875,6010.7451171875,6079.0546875,21298.54296875,65513.06640625,67624.609375,21431.404296875,66647.6796875
2018-02-03 04:30:00,67316.8359375,67225.2265625,67237.6484375,67329.484375,6071.76513671875,21191.009765625,6130.9306640625,6084.02197265625,6011.21630859375,6079.228515625,21294.81640625,65479.01171875,67611.46875,21428.029296875,66646.625
2018-02-03 04:33:00,67307.15625,67216.453125,67228.640625,67319.4140625,6071.9140625,21192.2734375,6130.8212890625,6081.65234375,6007.029296875,6077.74365234375,21294.708984375,65485.25,67628.125,21434.08203125,66637.5078125
2018-02-03 04:36:00,67316.3984375,67202.0234375,67214.5,67328.71875,6072.8349609375,21194.396484375,6131.8046875,6084.47705078125,6008.65478515625,6080.05517578125,21295.419921875,65490.78515625,67651.5625,21440.58984375,66636.46875
2018-02-03 04:39:00,67299.71875,67194.8203125,67207.359375,67311.9453125,6074.0458984375,21200.421875,6133.85205078125,6085.11328125,6009.07470703125,6079.87255859375,21299.4609375,65512.2578125,67658.6640625,21440.859375,66653.078125
2018-02-03 04:42:00,67291.8515625,67194.1328125,67206.3203125,67304.21875,6074.0234375,21200.8203125,6132.505859375,6086.4580078125,6010.5087890625,6081.76123046875,21298.71484375,65514.8515625,67600.828125,21421.408203125,66645.3359375
2018-02-03 04:45:00,67303.3515625,67189.0859375,67200.9609375,67315.84375,6073.32080078125,21196.490234375,6130.40869140625,6085.0380859375,6009.44482421875,6082.1279296875,21293.638671875,65498.16015625,67598.5625,21421.57421875,66647.03125
2018-02-03 04:48:00,67284.7265625,67160.2734375,67172.296875,67297.3125,6074.818359375,21202.6875,6126.1484375,6082.4765625,6006.1455078125,6079.8056640625,21293.45703125,65516.8203125,67580.4765625,21413.591796875,66639.0859375
2018-02-03 04:51:00,67279.3671875,67149.953125,67162.03125,67291.953125,6076.06005859375,21207.0859375,6127.24169921875,6079.92919921875,6003.6640625,6077.09521484375,21295.4140625,65528.3828125,67609.8046875,21424.318359375,66638.046875
2018-02-03 04:54:00,67298.890625,67162.5625,67174.6640625,67311.2890625,6080.20703125,21219.732421875,6124.24951171875,6077.9931640625,6004.10107421875,6078.5400390625,21301.529296875,65566.8671875,67610.046875,21426.26953125,66644.3671875
2018-02-03 04:57:00,67291.6796875,67165.953125,67178.0390625,67304.265625,6079.61865234375,21219.9609375,6131.38525390625,6085.2578125,6002.05419921875,6073.69580078125,21297.83984375,65571.8828125,67628.6640625,21432.248046875,66644.328125
2018-02-03 05:00:00,67269.140625,67144.7578125,67157.1328125,67281.6953125,6079.46533203125,21219.44921875,6130.876953125,6082.69775390625,6009.4599609375,6078.3720703125,21300.47265625,65566.859375,67602.0078125,21426.0078125,66636.296875
2018-02-03 05:03:00,67266.7421875,67133.5078125,67146.328125,67279.015625,6079.39990234375,21217.716796875,6125.046875,6076.21484375,6008.4384765625,6076.30029296875,21302.125,65560.3203125,67606.734375,21428.095703125,66629.4921875
2018-02-03 05:06:00,67257.2890625,67127.140625,67139.65625,67269.5625,6076.1044921875,21207.16015625,6128.4228515625,6078.7490234375,6003.87744140625,6071.06591796875,21291.869140625,65527.13671875,67552.2734375,21408.369140625,66607.359375
2018-02-03 05:09:00,67229.515625,67080.4375,67093.078125,67241.8046875,6073.41650390625,21198.0546875,6126.21484375,6076.0009765625,6006.41650390625,6075.35546875,21286.896484375,65505.5625,67546.171875,21407.08984375,66590.4921875
2018-02-03 05:12:00,67184.5390625,67063.2421875,67075.40625,67196.890625,6072.33203125,21194.845703125,6123.94482421875,6074.73193359375,6003.8447265625,6072.2314453125,21281.94140625,65494.48828125,67530.90625,21401.39453125,66576.3515625
2018-02-03 05:15:00,67166.09375,67045.7109375,67057.8125,67178.59375,6073.4892578125,21197.2578125,6120.9814453125,6073.63330078125,6005.0224609375,6072.23193359375,21279.791015625,65492.4296875,67508.1171875,21394.40625,66576.7734375
2018-02-03 05:18:00,67153.390625,67022.0390625,67034.0,67165.9453125,6070.859375,21188.662109375,6121.6787109375,6072.71240234375,6001.08642578125,6071.19189453125,21274.12109375,65463.48046875,67522.28125,21399.8671875,66554.375
